song_id,day,total_streams,unique_listeners,repeat_listeners,skips,completions,saves,shares,playlist_adds,repeat_rate,skip_rate,completion_rate,save_rate,share_rate,playlist_add_rate,previous_streams,stream_growth,previous_growth,growth_acceleration
S00009,2026-01-03,551910,395073,113632,143958,370534,33968,12717,21401,0.2876227937621655,0.26083600587052236,0.6713667083401279,0.08597904691031784,0.03218898785794018,0.054169735719727746,505473.0,0.09186840840163568,0.06917543239933255,0.022692976002303133
S00009,2026-01-04,518847,374043,113785,134135,355366,32684,12396,20180,0.3042029927040474,0.2585251528870746,0.6849148207467712,0.08738032793021124,0.03314057474675371,0.053951016326999834,551910.0,-0.059906506495624234,0.09186840840163568,-0.15177491489725992
S00009,2026-01-05,466839,337175,103159,115762,318650,29209,10792,19469,0.3059509156965967,0.24796985684572198,0.6825693654557567,0.086628605323645,0.03200711796544821,0.0577415288796619,518847.0,-0.10023764231073895,-0.059906506495624234,-0.040331135815114716
S00009,2026-01-06,392380,264751,70595,103760,270553,24788,8325,14729,0.26664677376100565,0.2644375350425608,0.6895178143636271,0.09362759725175732,0.03144464043573018,0.0556334064838282,466839.0,-0.15949610036864958,-0.10023764231073895,-0.059258458057910635
S00009,2026-01-07,514928,370693,104037,130869,352525,33422,11409,19228,0.2806554210627123,0.254150094770531,0.6846102756113476,0.09016086087409257,0.030777489728697333,0.05187041568090037,392380.0,0.3123196900963352,-0.15949610036864958,0.4718157904649848
S00009,2026-01-08,455996,343424,76846,117513,310756,31164,10704,19731,0.22376420983973164,0.2577062079491925,0.6814884341090711,0.09074496831904584,0.03116846813268729,0.057453759783824075,514928.0,-0.11444706832799922,0.3123196900963352,-0.4267667584243344
S00009,2026-01-09,454677,329910,97102,125253,315382,28251,9664,18207,0.29432875632748323,0.27547687699179857,0.6936396606821986,0.08563244521233064,0.02929283744051408,0.055187778485041375,455996.0,-0.002892569233063469,-0.11444706832799922,0.11155449909493576
S00009,2026-01-10,398802,279263,82377,105213,272156,25318,8934,14667,0.294980000931022,0.2638226488332556,0.6824338894990497,0.09066005879762087,0.03199134865700075,0.05252038401077121,454677.0,-0.12288943579728029,-0.002892569233063469,-0.11999686656421682
S00009,2026-01-11,524508,362166,91160,145460,364386,32118,11828,19178,0.2517077804100882,0.2773265612726593,0.6947196229609462,0.08868309007471711,0.03265905689656125,0.0529536179541978,398802.0,0.31520905110806874,-0.12288943579728029,0.438098486905349
S00009,2026-01-12,452380,323117,97648,120787,311167,28610,10230,17749,0.3022063215491602,0.2670034042176931,0.6878442901985057,0.08854377825988728,0.03166035832221765,0.05493056694633832,524508.0,-0.13751553837119734,0.31520905110806874,-0.4527245894792661
S00009,2026-01-13,423228,310016,86660,110689,291653,26959,9937,16715,0.27953395953757226,0.26153515362877694,0.6891155594620394,0.08696002786952932,0.03205318435177539,0.0539165720478943,452380.0,-0.06444139882399758,-0.13751553837119734,0.07307413954719977
S00009,2026-01-14,453524,335198,99244,116548,313625,30583,10481,19681,0.2960757522419585,0.2569830924052531,0.6915290039777388,0.09123861120889742,0.03126808632509741,0.05871455080280909,423228.0,0.0715831655750565,-0.06444139882399758,0.13602456439905408
S00010,2026-01-01,390821,289231,51386,131628,217287,7883,1809,3811,0.17766421994876067,0.33679868789036416,0.5559757536058707,0.027255031445453635,0.006254516286290197,0.013176319274213345,,0.0,,0.0
S00010,2026-01-02,498789,358777,62406,168242,281526,9359,2694,5362,0.17394091594500205,0.33730094288366425,0.5644190228733994,0.026085841623069483,0.007508842540073639,0.014945216666620213,390821.0,0.2762594640513176,0.0,0.2762594640513176
S00010,2026-01-03,339201,258913,51411,113206,191476,7433,2325,3749,0.19856476886058252,0.3337431198610853,0.5644912603441617,0.028708485089586077,0.008979850374450106,0.014479767334973524,498789.0,-0.3199509211309792,0.2762594640513176,-0.5962103851822969
S00010,2026-01-04,466916,316590,56131,155736,264282,8049,1967,4478,0.17729871442559778,0.3335417933846773,0.5660161570817878,0.025424050033165925,0.006213083167503712,0.014144477083925583,339201.0,0.37651716828665016,-0.3199509211309792,0.6964680894176294
S00010,2026-01-05,461100,335353,61335,161190,259825,8843,2836,5918,0.18289682811843044,0.34957709824333116,0.5634894816742572,0.026369228842443634,0.008456760488201985,0.017647076364308654,466916.0,-0.012456201972089187,0.37651716828665016,-0.38897337025873935
S00010,2026-01-06,384456,281976,45401,133356,220067,6756,1717,4176,0.1610101568927852,0.3468693426555965,0.5724114072871798,0.023959485913694782,0.006089170709563934,0.0148097710443442,461100.0,-0.16621990891346783,-0.012456201972089187,-0.15376370694137864
S00010,2026-01-07,409566,289534,46375,141955,235171,7301,2641,3443,0.16017117160678884,0.34659859460990416,0.5741956119404443,0.02521638218654804,0.009121553945305215,0.011891522239184344,384456.0,0.06531306573444029,-0.16621990891346783,0.23153297464790812
S00010,2026-01-08,486456,353919,51773,164637,271994,10170,2966,5553,0.14628488439445184,0.33844170901376486,0.5591338168302992,0.028735388605867444,0.008380448633726926,0.0156900307697524,409566.0,0.18773531005991706,0.06531306573444029,0.12242224432547677
S00010,2026-01-09,446648,310359,44580,151143,251417,7759,2417,3980,0.1436401071017757,0.3383939925847647,0.5628974046676578,0.02500008055187702,0.007787755470277969,0.01282385882155826,486456.0,-0.08183268373706976,0.18773531005991706,-0.2695679937969868
S00010,2026-01-10,448296,317588,55496,153343,253286,8394,2673,2738,0.17474211871985088,0.3420574798793654,0.5649972339704125,0.026430469665100695,0.008416564857614267,0.008621232540272302,446648.0,0.0036897064354928233,-0.08183268373706976,0.08552239017256258
S00010,2026-01-11,445091,328129,55475,146343,254669,7517,2721,5644,0.16906460568861637,0.3287934377464384,0.5721728815006369,0.022908673113318238,0.008292470339409197,0.017200552221839582,448296.0,-0.007149294216321378,0.0036897064354928233,-0.010839000651814201
S00010,2026-01-12,417380,295781,58610,142224,234853,7538,2149,5636,0.1981533634682417,0.34075422876036227,0.5626838851885572,0.025485071725364374,0.007265510631176445,0.019054638398003927,445091.0,-0.06225917846013507,-0.007149294216321378,-0.05510988424381369
S00010,2026-01-13,419229,315483,51477,135627,241674,9172,2604,4658,0.1631688553741406,0.3235153102480983,0.5764725245629477,0.02907288189854921,0.00825401051720695,0.014764662438229634,417380.0,0.004430015812928234,-0.06225917846013507,0.0666891942730633
S00010,2026-01-14,403383,288866,42812,140174,224825,7978,2343,4232,0.1482071271800766,0.3474960521390341,0.5573487231737579,0.027618342068640823,0.008111027258313544,0.014650391531021304,419229.0,-0.037797957679454375,0.004430015812928234,-0.04222797349238261
S00011,2026-01-01,551506,395998,113545,117405,423056,48003,18209,28731,0.28673124611740464,0.21288073021871023,0.7670922891138083,0.12122030919348077,0.045982555467451856,0.07255339673432694,,0.0,,0.0
S00011,2026-01-02,544621,394113,125272,126050,414225,47427,18943,30429,0.31785807623701834,0.23144535374140918,0.7605747850339961,0.12033858309672607,0.048064895093539166,0.0772088208204246,551506.0,-0.0124839983608519,0.0,-0.0124839983608519
S00011,2026-01-03,560400,423767,175873,123070,419754,52695,18968,33952,0.4150228781382222,0.21961099214846538,0.7490256959314775,0.12434899366869058,0.04476044618858949,0.08011949963069329,544621.0,0.02897244138584454,-0.0124839983608519,0.04145643974669644
S00011,2026-01-04,624509,450286,151707,136014,470516,55877,20534,34458,0.33691254003011417,0.21779349857247854,0.7534174847760401,0.12409224359629213,0.045602128425045414,0.07652469763661318,560400.0,0.11439864382583864,0.02897244138584454,0.0854262024399941
S00011,2026-01-05,648721,477184,150549,136663,489647,56501,22311,35743,0.3154946519581545,0.21066529370869758,0.7547882679919411,0.1184050596834764,0.046755549222103,0.07490402025214592,624509.0,0.03876965744288707,0.11439864382583864,-0.07562898638295157
S00011,2026-01-06,643237,442702,151804,142638,485831,52932,19945,34520,0.3429033525938442,0.22175030354286213,0.7552908181587813,0.11956575755248451,0.045052879815315944,0.0779757037465383,648721.0,-0.008453557076154472,0.03876965744288707,-0.047223214519041545
S00011,2026-01-07,527877,388778,123225,113542,395690,46664,16943,31595,0.316954663072499,0.2150917732729405,0.7495874986028942,0.12002736780373376,0.0435801408515914,0.08126745854960929,643237.0,-0.17934291715184292,-0.008453557076154472,-0.17088936007568845
S00011,2026-01-08,553855,395251,160025,122550,423168,48090,17773,30641,0.4048693108935841,0.22126729920285995,0.7640411298986197,0.12166952139273525,0.0449663631464563,0.07752289051767106,527877.0,0.04921222178651474,-0.17934291715184292,0.22855513893835766
S00011,2026-01-09,542241,407396,138979,114007,402142,48131,18632,31115,0.3411398246423627,0.21025153022364595,0.7416296443832171,0.11814303527771505,0.04573437147149211,0.07637532032715098,553855.0,-0.02096938729450848,0.04921222178651474,-0.07018160908102322
S00011,2026-01-10,571274,406181,150817,118041,436742,49495,18840,31821,0.3713049108648607,0.20662764277737128,0.7645052986832939,0.1218545426792489,0.04638326263414586,0.07834192145866005,542241.0,0.05354261297098528,-0.02096938729450848,0.07451200026549376
S00011,2026-01-11,548324,391546,121726,119000,416298,44932,17557,30383,0.3108855664468543,0.2170249706377981,0.7592190019039837,0.11475535441557314,0.04484019757576377,0.07759752366260925,571274.0,-0.040173366895745244,0.05354261297098528,-0.09371597986673053
S00011,2026-01-12,590524,442271,158827,127973,442019,53663,19950,32803,0.35911692152549,0.21671092114799737,0.748519958545292,0.12133510901686975,0.04510808983632207,0.07416945718801368,548324.0,0.07696179631021072,-0.040173366895745244,0.11713516320595596
S00011,2026-01-13,604667,402763,137118,126044,455304,47185,18491,31444,0.34044338730220997,0.20845192477843177,0.7529830468671186,0.11715326383009363,0.04591037409096665,0.07807072645699828,590524.0,0.023949915668118438,0.07696179631021072,-0.05301188064209228
S00011,2026-01-14,601661,439423,171415,131802,452378,53340,20008,33787,0.3900910967336712,0.21906355904737054,0.7518818736796967,0.12138645450966382,0.04553243685469354,0.07688946641391096,604667.0,-0.004971331327821793,0.023949915668118438,-0.02892124699594023
S00012,2026-01-01,589516,436343,123093,152472,409244,37431,14402,24362,0.28210146604849856,0.25863929053664364,0.6942033804001927,0.08578343184146417,0.033006144248905106,0.05583222373224734,,0.0,,0.0
S00012,2026-01-02,645840,461806,133455,170364,441613,41241,15127,23986,0.28898498503700687,0.26378669639539204,0.6837808125851604,0.08930373360242179,0.032756179001572086,0.05193955903561236,589516.0,0.09554278425013063,0.0,0.09554278425013063
S00012,2026-01-03,681641,505164,163515,182832,470835,43540,16326,27494,0.3236869610661092,0.26822330229548985,0.6907374996515762,0.08618983142108305,0.032318217450174595,0.05442588941413086,645840.0,0.05543323423758206,0.09554278425013063,-0.04010955001254857
S00012,2026-01-04,652102,501354,141696,160764,446982,44217,16987,28015,0.28262664703981616,0.2465319842601311,0.6854479820641556,0.08819516748644671,0.03388224687546125,0.05587868053311632,681641.0,-0.04333512802193529,0.05543323423758206,-0.09876836225951735
S00012,2026-01-05,682553,480059,139339,178172,462064,42573,15873,25543,0.2902539062906851,0.2610376044058117,0.6769642796969613,0.08868284939976127,0.0330646857990372,0.053208043178026035,652102.0,0.046696682420848346,-0.04333512802193529,0.09003181044278363
S00012,2026-01-06,684564,506581,146531,173395,470251,43891,15119,27917,0.28925482795446333,0.25329260668104076,0.6869350418660637,0.08664162295861866,0.029845177770188774,0.05510865981945631,682553.0,0.0029462913502686927,0.046696682420848346,-0.04375039107057965
S00012,2026-01-07,670515,490707,150388,180576,460894,43018,15503,27791,0.30647209026975364,0.26930941142256326,0.6873731385576758,0.08766534816091884,0.031593191048833624,0.05663461087777431,684564.0,-0.02052255158027594,0.0029462913502686927,-0.02346884293054463
S00012,2026-01-08,665297,467645,147124,173295,458950,41664,14669,26478,0.3146061649328016,0.26047765133466705,0.6898422809662451,0.0890932224229918,0.03136781105325621,0.056619871911385775,670515.0,-0.00778207795500474,-0.02052255158027594,0.012740473625271198
S00012,2026-01-09,698079,506438,140636,170210,474291,45498,16764,29843,0.2776963813931814,0.2438262718116431,0.6794231025428354,0.08983923007357268,0.03310178146189662,0.05892725269430809,665297.0,0.04927423391357544,-0.00778207795500474,0.05705631186858018
S00012,2026-01-10,622763,443737,127171,160236,427170,40402,14296,25351,0.28659093111460165,0.25729852287306726,0.6859270701695509,0.09104942792690265,0.0322172818583981,0.0571306877722615,698079.0,-0.10789036770909888,0.04927423391357544,-0.15716460162267432
S00012,2026-01-11,686402,491160,128374,185578,470959,44027,16098,27253,0.26136900399055296,0.27036343134198326,0.6861270800493006,0.08963881423568694,0.03277547031517224,0.0554870103428618,622763.0,0.10218815183304075,-0.10789036770909888,0.21007851954213963
S00012,2026-01-12,633334,478574,139034,158903,435838,41511,15552,27302,0.29051724498196724,0.2508992095797794,0.6881645387741697,0.08673893692511503,0.0324965418096261,0.05704864869382791,686402.0,-0.07731329454168256,0.10218815183304075,-0.17950144637472332
S00012,2026-01-13,592551,441404,134638,146835,408549,40178,14512,25064,0.3050221565731167,0.24780145506462734,0.6894748300146316,0.09102318964032949,0.03287691094779386,0.056782448731774064,633334.0,-0.06439414274300759,-0.07731329454168256,0.012919151798674977
S00012,2026-01-14,694236,499526,145633,189698,476746,45925,16331,28164,0.291542382178305,0.2732471378609003,0.686720365985054,0.09193715642429023,0.032692992957323544,0.056381449614234296,592551.0,0.1716054820597721,-0.06439414274300759,0.2359996248027797
S00013,2026-01-01,376137,273243,46191,129440,210107,7626,2018,4431,0.1690473314961408,0.344129931381385,0.5585916833494179,0.027909223658062605,0.00738536760319569,0.016216334910683895,,0.0,,0.0
S00013,2026-01-02,399129,279545,53606,132652,225820,7377,1970,4114,0.19176161262050834,0.3323537001821466,0.565781990283843,0.026389311202132035,0.007047165930351106,0.014716771897190077,376137.0,0.06112666395488886,0.0,0.06112666395488886
S00013,2026-01-03,376491,277984,46203,131918,208058,6609,1643,3549,0.16620740762058248,0.3503881898903294,0.5526240999120829,0.023774749625877747,0.005910412110049499,0.012766921837228043,399129.0,-0.0567185045436438,0.06112666395488886,-0.11784516849853266
S00013,2026-01-04,303329,218128,30233,102208,168565,6064,1821,4398,0.13860210518594587,0.336954264181796,0.5557167300192201,0.027800190713709382,0.008348309249614905,0.020162473410107826,376491.0,-0.1943260263857569,-0.0567185045436438,-0.1376075218421131
S00013,2026-01-05,362293,258695,39676,122943,203400,6547,2103,4411,0.1533697984112565,0.3393468822196399,0.5614240407625872,0.025307794893600574,0.008129264191422332,0.01705096735537989,303329.0,0.1943895901809587,-0.1943260263857569,0.3887156165667156
S00013,2026-01-06,333829,243772,40100,116793,191807,6603,2067,2836,0.1644979735162365,0.34985876002384453,0.5745666194368974,0.02708678601315984,0.008479234694714734,0.011633821767881462,362293.0,-0.07856624334447537,0.1943895901809587,-0.27295583352543407
S00013,2026-01-07,268088,194235,31509,92942,152482,4991,1721,2504,0.16222102092825702,0.3466846707051416,0.5687759243233566,0.025695677915926585,0.008860401060570958,0.012891600380981801,333829.0,-0.1969301648448757,-0.07856624334447537,-0.11836392150040032
S00013,2026-01-08,315475,230661,38218,105960,176861,6940,1958,3862,0.16568904149379393,0.33587447499801887,0.5606181155400587,0.030087444344731012,0.008488647842504802,0.016743185887514576,268088.0,0.1767591238697741,-0.1969301648448757,0.3736892887146498
S00013,2026-01-09,335639,227697,40331,112879,190126,7089,1973,4465,0.1771257416654589,0.33631073862095884,0.5664597975801382,0.031133480019499598,0.00866502413294861,0.01960939318480261,315475.0,0.06391631666534581,0.1767591238697741,-0.1128428072044283
