song_id,artist_id,album_id,song_name,language,genre,duration_seconds,artist_popularity
S01520,A0230,AL01106,Song_01520,Telugu,Lo-Fi,174.71,10.57
S01521,A0432,AL00991,Song_01521,Punjabi,Rock,294.42,61.75
S01522,A0356,AL00399,Song_01522,Bengali,Indie,200.76,36.57
S01523,A0096,AL00993,Song_01523,Hindi,Folk,128.0,96.76
S01524,A0076,AL00203,Song_01524,English,Indie,159.53,41.54
S01525,A0302,AL00349,Song_01525,Punjabi,Classical,181.64,13.62
S01526,A0024,AL00254,Song_01526,English,Lo-Fi,299.91,83.4
S01527,A0160,AL00160,Song_01527,Hindi,Folk,174.48,82.09
S01528,A0069,AL00108,Song_01528,Hindi,Indie,124.75,69.49
S01529,A0011,AL00225,Song_01529,Bengali,Romantic,212.33,74.88
S01530,A0459,AL00145,Song_01530,English,Classical,135.05,26.47
S01531,A0045,AL00457,Song_01531,Hindi,Devotional,169.33,64.21
S01532,A0005,AL00086,Song_01532,Hindi,Hip-Hop,298.63,3.8
S01533,A0466,AL00074,Song_01533,English,Indie,246.83,19.69
S01534,A0094,AL01187,Song_01534,Hindi,Devotional,129.12,93.23
S01535,A0408,AL00106,Song_01535,Tamil,Pop,200.76,73.92
S01536,A0016,AL00089,Song_01536,Telugu,Indie,150.89,23.07
S01537,A0077,AL00037,Song_01537,Hindi,Electronic,142.13,11.14
S01538,A0056,AL00159,Song_01538,Punjabi,Hip-Hop,225.67,94.89
S01539,A0353,AL00633,Song_01539,Hindi,Indie,211.02,11.22
S01540,A0310,AL00992,Song_01540,English,Electronic,253.72,25.71
S01541,A0238,AL00882,Song_01541,Kannada,Pop,280.62,18.26
S01542,A0121,AL00696,Song_01542,Punjabi,Devotional,164.4,0.75
S01543,A0045,AL00102,Song_01543,Kannada,Hip-Hop,286.14,31.41
S01544,A0285,AL00929,Song_01544,Hindi,Rock,213.24,97.42
S01545,A0116,AL00045,Song_01545,English,Devotional,166.59,34.19
S01546,A0295,AL00757,Song_01546,English,Pop,272.24,50.43
S01547,A0344,AL00491,Song_01547,English,Pop,126.4,74.59
S01548,A0424,AL01058,Song_01548,Gujarati,Classical,220.71,55.11
S01549,A0247,AL00369,Song_01549,Hindi,Lo-Fi,249.89,74.36
S01550,A0003,AL00766,Song_01550,Bengali,Pop,170.4,66.16
S01551,A0141,AL00528,Song_01551,Bengali,Electronic,275.43,60.86
S01552,A0426,AL00627,Song_01552,Punjabi,Pop,163.25,64.96
S01553,A0267,AL01126,Song_01553,English,Classical,271.18,79.92
S01554,A0309,AL00855,Song_01554,Punjabi,Classical,134.14,71.02
S01555,A0229,AL00498,Song_01555,Hindi,Classical,148.79,79.18
S01556,A0082,AL00537,Song_01556,Telugu,Pop,188.58,14.56
S01557,A0448,AL00845,Song_01557,English,Electronic,273.73,67.77
S01558,A0386,AL00415,Song_01558,Malayalam,Hip-Hop,146.03,73.7
S01559,A0497,AL00202,Song_01559,Marathi,Electronic,277.58,30.0
S01560,A0427,AL00561,Song_01560,Punjabi,Devotional,161.35,87.46
S01561,A0146,AL00082,Song_01561,Tamil,Indie,201.45,30.47
S01562,A0127,AL00204,Song_01562,Punjabi,Rock,183.49,24.38
S01563,A0124,AL00505,Song_01563,Kannada,Devotional,141.26,86.71
S01564,A0459,AL00956,Song_01564,Hindi,Lo-Fi,289.98,24.7
S01565,A0278,AL00937,Song_01565,Gujarati,Lo-Fi,198.87,41.55
S01566,A0227,AL00313,Song_01566,Telugu,Lo-Fi,244.26,36.79
S01567,A0484,AL00506,Song_01567,Bengali,Hip-Hop,223.55,89.81
S01568,A0302,AL00185,Song_01568,English,Indie,210.31,45.52
S01569,A0454,AL00906,Song_01569,Bengali,Rock,230.98,69.43
S01570,A0492,AL00296,Song_01570,English,Lo-Fi,281.7,79.4
S01571,A0040,AL00959,Song_01571,Telugu,Lo-Fi,245.88,62.79
S01572,A0181,AL01010,Song_01572,Hindi,Folk,215.85,94.37
S01573,A0367,AL00827,Song_01573,English,Romantic,236.13,80.25
S01574,A0406,AL00396,Song_01574,English,Rock,229.15,40.02
S01575,A0075,AL01143,Song_01575,English,Electronic,197.96,95.08
S01576,A0159,AL00823,Song_01576,English,Electronic,232.46,52.46
S01577,A0274,AL00775,Song_01577,Bengali,Rock,199.84,2.26
S01578,A0399,AL01027,Song_01578,Hindi,Romantic,256.37,26.0
S01579,A0057,AL01057,Song_01579,Tamil,Romantic,294.4,62.17
S01580,A0300,AL00094,Song_01580,Hindi,Devotional,292.78,15.68
S01581,A0148,AL01057,Song_01581,Telugu,Classical,267.73,58.41
S01582,A0108,AL00918,Song_01582,Telugu,Classical,228.32,36.16
S01583,A0258,AL00248,Song_01583,English,Folk,254.88,53.44
S01584,A0207,AL00369,Song_01584,Tamil,Pop,152.05,0.19
S01585,A0318,AL00903,Song_01585,Kannada,Electronic,206.22,84.84
S01586,A0159,AL00260,Song_01586,Telugu,Hip-Hop,166.31,36.19
S01587,A0411,AL00543,Song_01587,English,Lo-Fi,120.63,14.02
S01588,A0039,AL00826,Song_01588,English,Lo-Fi,294.01,43.79
S01589,A0431,AL00780,Song_01589,Telugu,Indie,275.49,48.62
S01590,A0015,AL01091,Song_01590,Hindi,Rock,212.47,63.74
S01591,A0368,AL00134,Song_01591,Telugu,Hip-Hop,165.75,52.46
S01592,A0173,AL00354,Song_01592,English,Romantic,244.74,4.35
S01593,A0192,AL01181,Song_01593,Telugu,Lo-Fi,198.26,87.15
S01594,A0010,AL00683,Song_01594,Hindi,Romantic,264.6,45.65
S01595,A0351,AL00299,Song_01595,Hindi,Classical,299.91,7.7
S01596,A0083,AL00348,Song_01596,Gujarati,Classical,182.83,77.28
S01597,A0329,AL00407,Song_01597,Bengali,Devotional,163.99,66.02
S01598,A0362,AL00665,Song_01598,Kannada,Folk,168.13,64.94
S01599,A0422,AL00342,Song_01599,Malayalam,Indie,136.8,42.69
S01600,A0354,AL00746,Song_01600,English,Electronic,190.93,41.05
S01601,A0151,AL00534,Song_01601,Hindi,Indie,123.14,53.63
S01602,A0369,AL00732,Song_01602,Hindi,Classical,140.59,5.06
S01603,A0413,AL00186,Song_01603,Punjabi,Romantic,168.91,29.9
S01604,A0159,AL00748,Song_01604,Hindi,Hip-Hop,148.78,98.79
S01605,A0062,AL01109,Song_01605,Malayalam,Classical,251.79,66.22
S01606,A0445,AL00162,Song_01606,Hindi,Pop,139.01,41.89
S01607,A0074,AL00393,Song_01607,Hindi,Rock,275.88,22.24
S01608,A0297,AL00832,Song_01608,Hindi,Classical,159.8,74.52
S01609,A0118,AL00741,Song_01609,Hindi,Classical,139.55,26.03
S01610,A0063,AL00810,Song_01610,Hindi,Folk,121.82,16.24
S01611,A0388,AL00671,Song_01611,Marathi,Lo-Fi,248.74,15.45
S01612,A0072,AL00819,Song_01612,English,Electronic,166.19,72.93
S01613,A0335,AL00731,Song_01613,Marathi,Pop,211.71,64.28
S01614,A0346,AL00089,Song_01614,Kannada,Classical,140.09,6.98
S01615,A0031,AL00901,Song_01615,Marathi,Electronic,297.35,11.5
S01616,A0087,AL00536,Song_01616,Tamil,Indie,142.57,63.38
S01617,A0397,AL00062,Song_01617,English,Classical,194.15,57.11
S01618,A0254,AL00491,Song_01618,Hindi,Classical,273.3,68.6
S01619,A0061,AL00522,Song_01619,English,Classical,164.08,17.8
S01620,A0495,AL00104,Song_01620,Gujarati,Indie,168.05,72.66
S01621,A0133,AL01195,Song_01621,Marathi,Romantic,265.53,93.61
S01622,A0002,AL00267,Song_01622,Hindi,Indie,169.2,60.11
S01623,A0462,AL00397,Song_01623,English,Hip-Hop,120.52,19.61
S01624,A0009,AL00529,Song_01624,Bengali,Devotional,197.02,67.95
S01625,A0277,AL00999,Song_01625,Marathi,Folk,122.26,34.31
S01626,A0496,AL00891,Song_01626,Punjabi,Indie,283.76,4.93
S01627,A0289,AL00925,Song_01627,Kannada,Rock,235.53,30.23
S01628,A0292,AL00285,Song_01628,Marathi,Lo-Fi,224.94,90.56
S01629,A0194,AL01014,Song_01629,Marathi,Devotional,156.29,41.11
S01630,A0064,AL00995,Song_01630,Hindi,Classical,245.99,86.47
S01631,A0286,AL00557,Song_01631,Hindi,Pop,241.91,50.87
S01632,A0448,AL00655,Song_01632,Gujarati,Pop,130.88,51.7
S01633,A0046,AL00045,Song_01633,Punjabi,Hip-Hop,278.55,0.52
S01634,A0440,AL00912,Song_01634,English,Hip-Hop,224.29,63.71
S01635,A0208,AL01153,Song_01635,Punjabi,Electronic,262.64,10.78
S01636,A0268,AL00567,Song_01636,Hindi,Indie,167.32,47.87
S01637,A0083,AL00649,Song_01637,Bengali,Lo-Fi,141.97,26.03
S01638,A0311,AL00599,Song_01638,Hindi,Indie,246.44,39.24
S01639,A0091,AL00100,Song_01639,Telugu,Lo-Fi,262.9,53.71
S01640,A0137,AL00744,Song_01640,Punjabi,Indie,189.49,1.45
S01641,A0361,AL00866,Song_01641,Hindi,Rock,124.26,28.46
S01642,A0026,AL01113,Song_01642,Hindi,Electronic,267.29,98.96
S01643,A0224,AL01115,Song_01643,Telugu,Classical,157.1,5.74
S01644,A0297,AL00590,Song_01644,Hindi,Hip-Hop,181.03,31.94
S01645,A0066,AL01150,Song_01645,Hindi,Classical,233.08,32.14
S01646,A0148,AL00634,Song_01646,Telugu,Devotional,137.99,37.94
S01647,A0172,AL00770,Song_01647,English,Rock,132.96,68.48
S01648,A0332,AL00722,Song_01648,English,Electronic,124.63,24.77
S01649,A0488,AL01198,Song_01649,Hindi,Lo-Fi,285.0,46.03
S01650,A0418,AL00885,Song_01650,Bengali,Classical,176.05,64.49
S01651,A0095,AL00144,Song_01651,Hindi,Hip-Hop,238.92,32.23
S01652,A0010,AL00087,Song_01652,Hindi,Classical,298.06,94.88
S01653,A0026,AL00492,Song_01653,English,Folk,240.5,97.97
S01654,A0298,AL00619,Song_01654,Hindi,Romantic,214.52,11.97
S01655,A0078,AL00802,Song_01655,English,Lo-Fi,213.77,34.38
S01656,A0116,AL00578,Song_01656,Hindi,Classical,187.85,20.8
S01657,A0423,AL00618,Song_01657,Hindi,Folk,227.96,18.68
S01658,A0437,AL01106,Song_01658,English,Electronic,292.58,49.1
S01659,A0419,AL00402,Song_01659,Kannada,Electronic,261.85,56.38
S01660,A0127,AL00592,Song_01660,Hindi,Lo-Fi,196.36,42.57
S01661,A0310,AL00669,Song_01661,Hindi,Romantic,179.84,27.26
S01662,A0305,AL00562,Song_01662,Kannada,Indie,279.04,27.86
S01663,A0093,AL01161,Song_01663,Kannada,Pop,144.44,99.21
S01664,A0277,AL01154,Song_01664,Marathi,Hip-Hop,272.93,92.37
S01665,A0263,AL00616,Song_01665,Hindi,Pop,165.91,7.59
S01666,A0198,AL00541,Song_01666,English,Devotional,248.81,65.66
S01667,A0376,AL00707,Song_01667,Hindi,Devotional,265.12,45.69
S01668,A0339,AL00217,Song_01668,Hindi,Electronic,205.86,68.88
S01669,A0266,AL00511,Song_01669,English,Romantic,154.61,59.7
S01670,A0363,AL00261,Song_01670,Punjabi,Rock,272.06,88.93
S01671,A0381,AL00173,Song_01671,English,Devotional,186.15,6.7
S01672,A0283,AL00115,Song_01672,Marathi,Folk,177.72,34.96
S01673,A0134,AL00704,Song_01673,Hindi,Folk,211.8,98.55
S01674,A0379,AL00001,Song_01674,English,Pop,198.32,18.23
S01675,A0359,AL00775,Song_01675,Telugu,Classical,242.95,12.73
S01676,A0491,AL00518,Song_01676,Kannada,Pop,144.7,72.9
S01677,A0075,AL00440,Song_01677,English,Folk,198.42,77.74
S01678,A0210,AL00923,Song_01678,Punjabi,Romantic,280.51,67.23
S01679,A0462,AL00646,Song_01679,Hindi,Folk,126.49,77.62
S01680,A0257,AL00880,Song_01680,Hindi,Romantic,202.32,69.37
S01681,A0471,AL00851,Song_01681,Tamil,Pop,238.9,13.58
S01682,A0007,AL00039,Song_01682,Hindi,Folk,279.79,60.82
S01683,A0018,AL00259,Song_01683,English,Classical,226.88,77.69
S01684,A0398,AL00684,Song_01684,English,Classical,268.41,86.55
S01685,A0179,AL01170,Song_01685,Hindi,Devotional,160.08,24.62
S01686,A0260,AL00185,Song_01686,Hindi,Hip-Hop,183.51,12.74
S01687,A0214,AL00127,Song_01687,English,Devotional,289.58,78.11
S01688,A0204,AL01129,Song_01688,Malayalam,Classical,279.48,25.65
S01689,A0469,AL01160,Song_01689,Marathi,Hip-Hop,220.43,3.19
S01690,A0047,AL00201,Song_01690,English,Rock,205.59,82.52
S01691,A0386,AL00482,Song_01691,Hindi,Pop,201.19,50.6
S01692,A0444,AL00752,Song_01692,Marathi,Rock,130.58,32.66
S01693,A0329,AL00235,Song_01693,Hindi,Indie,280.63,1.14
S01694,A0198,AL00392,Song_01694,Punjabi,Romantic,267.27,3.53
S01695,A0080,AL00474,Song_01695,Telugu,Romantic,202.13,79.26
S01696,A0341,AL00770,Song_01696,English,Devotional,170.3,48.97
S01697,A0234,AL00370,Song_01697,Hindi,Classical,181.73,14.97
S01698,A0075,AL00495,Song_01698,Hindi,Romantic,142.17,35.85
S01699,A0180,AL00348,Song_01699,Hindi,Electronic,249.92,16.53
S01700,A0480,AL00911,Song_01700,English,Electronic,220.2,11.29
S01701,A0133,AL00184,Song_01701,Kannada,Pop,162.14,27.63
S01702,A0090,AL00277,Song_01702,Hindi,Hip-Hop,232.14,54.95
S01703,A0341,AL00300,Song_01703,Punjabi,Rock,296.26,21.0
S01704,A0100,AL01087,Song_01704,Tamil,Electronic,142.03,34.37
S01705,A0460,AL01133,Song_01705,Hindi,Pop,202.53,47.79
S01706,A0429,AL00600,Song_01706,Hindi,Folk,208.95,42.0
S01707,A0491,AL00188,Song_01707,English,Rock,150.02,12.86
S01708,A0456,AL00907,Song_01708,Marathi,Romantic,215.68,3.89
S01709,A0122,AL00591,Song_01709,English,Folk,229.08,3.55
S01710,A0106,AL01019,Song_01710,Tamil,Pop,148.32,35.02
S01711,A0171,AL00432,Song_01711,Bengali,Romantic,147.85,71.88
S01712,A0235,AL01198,Song_01712,Telugu,Lo-Fi,274.14,13.13
S01713,A0440,AL00968,Song_01713,Gujarati,Indie,176.05,78.7
S01714,A0367,AL00269,Song_01714,Telugu,Classical,233.46,71.57
S01715,A0322,AL00870,Song_01715,Bengali,Devotional,232.82,0.39
S01716,A0439,AL00344,Song_01716,Bengali,Devotional,271.05,2.67
S01717,A0323,AL00420,Song_01717,Tamil,Devotional,253.18,19.5
S01718,A0190,AL00301,Song_01718,Telugu,Pop,271.3,5.61
S01719,A0207,AL00818,Song_01719,Malayalam,Indie,232.54,53.13
S01720,A0258,AL00316,Song_01720,English,Hip-Hop,200.9,3.96
S01721,A0045,AL00766,Song_01721,Marathi,Folk,190.84,80.26
S01722,A0371,AL00699,Song_01722,Punjabi,Indie,188.23,49.3
S01723,A0326,AL00901,Song_01723,Bengali,Romantic,195.31,72.8
S01724,A0365,AL01192,Song_01724,English,Folk,143.28,75.07
S01725,A0267,AL00011,Song_01725,Telugu,Hip-Hop,196.31,50.68
S01726,A0391,AL01188,Song_01726,Telugu,Hip-Hop,190.1,92.54
S01727,A0474,AL00132,Song_01727,Gujarati,Lo-Fi,126.22,99.02
S01728,A0285,AL00632,Song_01728,Hindi,Electronic,169.52,35.92
S01729,A0222,AL00409,Song_01729,Tamil,Folk,255.34,12.59
S01730,A0053,AL00767,Song_01730,Telugu,Devotional,224.03,36.32
S01731,A0389,AL00866,Song_01731,Malayalam,Lo-Fi,265.11,22.34
S01732,A0452,AL01032,Song_01732,Kannada,Romantic,217.68,53.1
S01733,A0350,AL00482,Song_01733,Punjabi,Indie,273.74,37.84
S01734,A0432,AL01119,Song_01734,Punjabi,Hip-Hop,263.29,48.04
S01735,A0430,AL00387,Song_01735,Hindi,Rock,137.69,76.32
S01736,A0399,AL00245,Song_01736,Gujarati,Hip-Hop,295.86,27.4
S01737,A0251,AL00455,Song_01737,Hindi,Hip-Hop,122.65,53.75
S01738,A0050,AL00634,Song_01738,Tamil,Classical,227.43,33.52
S01739,A0002,AL00802,Song_01739,Telugu,Lo-Fi,262.65,78.5
S01740,A0102,AL00999,Song_01740,English,Devotional,179.74,63.95
S01741,A0216,AL00270,Song_01741,Hindi,Rock,227.74,0.85
S01742,A0372,AL00364,Song_01742,Hindi,Classical,185.18,66.01
S01743,A0228,AL01126,Song_01743,Bengali,Indie,130.91,17.02
S01744,A0012,AL00528,Song_01744,Punjabi,Hip-Hop,121.52,72.45
S01745,A0105,AL00290,Song_01745,Hindi,Indie,137.08,56.73
S01746,A0489,AL01182,Song_01746,Tamil,Devotional,137.71,40.15
S01747,A0494,AL00539,Song_01747,Hindi,Hip-Hop,229.96,69.41
S01748,A0189,AL01182,Song_01748,Kannada,Indie,214.66,85.66
S01749,A0402,AL01103,Song_01749,English,Electronic,201.98,77.87
S01750,A0359,AL01087,Song_01750,Hindi,Indie,244.55,54.54
S01751,A0465,AL00698,Song_01751,Hindi,Hip-Hop,123.03,72.27
S01752,A0443,AL00958,Song_01752,Punjabi,Indie,168.78,41.39
S01753,A0314,AL01152,Song_01753,English,Electronic,259.93,78.9
S01754,A0197,AL00323,Song_01754,Telugu,Hip-Hop,283.8,82.91
S01755,A0313,AL00046,Song_01755,English,Indie,198.9,13.73
S01756,A0160,AL00385,Song_01756,English,Devotional,134.67,23.8
S01757,A0174,AL00764,Song_01757,Hindi,Rock,263.77,27.0
S01758,A0304,AL00657,Song_01758,Hindi,Rock,279.33,16.61
S01759,A0286,AL00097,Song_01759,Malayalam,Folk,194.46,39.25
S01760,A0290,AL00673,Song_01760,Hindi,Rock,163.8,19.3
S01761,A0192,AL00210,Song_01761,Gujarati,Indie,127.91,59.55
S01762,A0205,AL00607,Song_01762,English,Romantic,226.39,10.16
S01763,A0006,AL00691,Song_01763,Hindi,Lo-Fi,283.78,26.99
S01764,A0301,AL00764,Song_01764,Hindi,Indie,242.02,66.55
S01765,A0288,AL00495,Song_01765,Hindi,Electronic,177.1,39.85
S01766,A0467,AL00490,Song_01766,Telugu,Devotional,235.72,42.15
S01767,A0252,AL00814,Song_01767,Punjabi,Rock,269.77,79.79
S01768,A0234,AL00899,Song_01768,English,Rock,205.65,98.45
S01769,A0034,AL00969,Song_01769,Marathi,Electronic,267.55,56.51
S01770,A0099,AL00400,Song_01770,Marathi,Folk,190.54,7.91
S01771,A0169,AL00509,Song_01771,Malayalam,Romantic,182.73,10.29
S01772,A0189,AL00397,Song_01772,Gujarati,Folk,224.94,96.85
S01773,A0181,AL00633,Song_01773,Tamil,Folk,203.64,67.92
S01774,A0197,AL00153,Song_01774,Telugu,Romantic,295.88,75.25
S01775,A0384,AL00516,Song_01775,Telugu,Romantic,212.95,67.58
S01776,A0066,AL00227,Song_01776,English,Devotional,189.33,17.96
S01777,A0166,AL00639,Song_01777,Tamil,Folk,191.09,44.84
S01778,A0082,AL01020,Song_01778,Hindi,Rock,218.63,79.81
S01779,A0154,AL01182,Song_01779,Telugu,Devotional,183.88,86.64
S01780,A0342,AL00536,Song_01780,Gujarati,Lo-Fi,250.12,23.73
S01781,A0024,AL00068,Song_01781,Hindi,Rock,188.52,59.6
S01782,A0170,AL00274,Song_01782,Bengali,Hip-Hop,189.15,15.71
S01783,A0012,AL00126,Song_01783,Malayalam,Lo-Fi,231.06,95.83
S01784,A0477,AL00911,Song_01784,Hindi,Hip-Hop,130.95,25.22
S01785,A0363,AL01181,Song_01785,Punjabi,Classical,237.96,72.66
S01786,A0122,AL00665,Song_01786,Malayalam,Classical,210.89,23.11
S01787,A0099,AL00213,Song_01787,Gujarati,Indie,201.54,61.61
S01788,A0050,AL00026,Song_01788,Hindi,Hip-Hop,249.47,65.93
S01789,A0236,AL01171,Song_01789,English,Devotional,256.49,32.84
S01790,A0376,AL00380,Song_01790,Tamil,Devotional,272.33,81.88
S01791,A0292,AL00135,Song_01791,Hindi,Hip-Hop,187.46,88.54
S01792,A0440,AL00213,Song_01792,English,Classical,178.87,85.51
S01793,A0172,AL00307,Song_01793,Hindi,Pop,248.58,33.08
S01794,A0139,AL00787,Song_01794,Hindi,Hip-Hop,224.72,74.43
S01795,A0239,AL01070,Song_01795,Punjabi,Lo-Fi,233.72,55.95
S01796,A0101,AL00330,Song_01796,Marathi,Indie,219.99,59.26
S01797,A0487,AL00825,Song_01797,Marathi,Devotional,259.08,47.74
S01798,A0093,AL00078,Song_01798,Telugu,Folk,154.21,60.03
S01799,A0239,AL00013,Song_01799,English,Electronic,220.03,13.57
S01800,A0261,AL00066,Song_01800,Hindi,Electronic,148.46,40.88
S01801,A0029,AL01107,Song_01801,Hindi,Electronic,193.31,17.77
S01802,A0234,AL00698,Song_01802,Hindi,Classical,239.52,28.01
S01803,A0227,AL00966,Song_01803,English,Devotional,208.75,12.78
S01804,A0130,AL00027,Song_01804,Hindi,Hip-Hop,188.33,21.25
S01805,A0064,AL00027,Song_01805,Hindi,Folk,279.29,78.19
S01806,A0023,AL01018,Song_01806,Hindi,Romantic,259.11,54.98
S01807,A0005,AL00124,Song_01807,Marathi,Folk,214.73,2.36
S01808,A0241,AL00187,Song_01808,Marathi,Folk,291.01,78.85
S01809,A0045,AL00623,Song_01809,Malayalam,Romantic,196.39,90.95
S01810,A0479,AL00728,Song_01810,Telugu,Electronic,261.85,88.04
S01811,A0123,AL00275,Song_01811,Punjabi,Lo-Fi,150.23,82.3
S01812,A0326,AL00534,Song_01812,Hindi,Indie,171.44,99.22
S01813,A0337,AL00810,Song_01813,Punjabi,Rock,180.86,58.64
S01814,A0248,AL00531,Song_01814,Hindi,Folk,139.05,96.26
S01815,A0441,AL00459,Song_01815,English,Indie,210.32,94.88
S01816,A0056,AL00087,Song_01816,English,Romantic,154.61,31.32
S01817,A0117,AL00542,Song_01817,English,Hip-Hop,234.15,86.34
S01818,A0126,AL00963,Song_01818,Hindi,Devotional,154.22,79.25
S01819,A0068,AL00752,Song_01819,Tamil,Classical,142.23,77.58
S01820,A0148,AL01071,Song_01820,Bengali,Hip-Hop,294.44,89.63
S01821,A0157,AL00152,Song_01821,Telugu,Electronic,238.48,38.42
S01822,A0382,AL00014,Song_01822,Marathi,Romantic,288.56,40.01
S01823,A0151,AL00658,Song_01823,Punjabi,Hip-Hop,208.18,64.01
S01824,A0438,AL00215,Song_01824,Hindi,Classical,126.01,73.78
S01825,A0386,AL00713,Song_01825,Tamil,Pop,223.39,87.97
S01826,A0450,AL01084,Song_01826,Punjabi,Rock,220.5,87.58
S01827,A0053,AL00405,Song_01827,Hindi,Lo-Fi,122.7,72.13
S01828,A0492,AL00659,Song_01828,English,Lo-Fi,275.02,95.69
S01829,A0307,AL00818,Song_01829,Malayalam,Folk,231.59,17.86
S01830,A0491,AL00180,Song_01830,Marathi,Rock,254.04,95.03
S01831,A0178,AL01076,Song_01831,English,Pop,208.91,6.42
S01832,A0476,AL00244,Song_01832,Marathi,Folk,231.31,55.56
S01833,A0294,AL00970,Song_01833,English,Rock,166.34,9.02
S01834,A0036,AL00792,Song_01834,English,Electronic,295.28,56.8
S01835,A0205,AL00170,Song_01835,Hindi,Romantic,192.13,39.01
S01836,A0069,AL00870,Song_01836,English,Devotional,149.22,8.16
S01837,A0470,AL00236,Song_01837,Tamil,Indie,130.06,64.81
S01838,A0152,AL00719,Song_01838,Hindi,Lo-Fi,234.51,73.12
S01839,A0111,AL01151,Song_01839,Telugu,Romantic,297.01,17.42
S01840,A0276,AL01143,Song_01840,Hindi,Classical,281.24,69.44
S01841,A0213,AL01045,Song_01841,Tamil,Lo-Fi,246.38,17.9
S01842,A0049,AL00593,Song_01842,Marathi,Rock,298.31,13.74
S01843,A0408,AL00671,Song_01843,Marathi,Devotional,250.11,14.74
S01844,A0423,AL00361,Song_01844,Marathi,Romantic,181.07,59.91
S01845,A0371,AL01105,Song_01845,Malayalam,Electronic,228.22,77.88
S01846,A0308,AL00573,Song_01846,Punjabi,Hip-Hop,134.36,59.69
S01847,A0201,AL00926,Song_01847,Tamil,Indie,159.9,80.94
S01848,A0271,AL00432,Song_01848,Tamil,Folk,195.16,59.15
S01849,A0260,AL00888,Song_01849,Hindi,Devotional,156.33,79.73
S01850,A0083,AL00270,Song_01850,Hindi,Classical,291.63,97.65
S01851,A0041,AL00880,Song_01851,English,Romantic,299.21,39.1
S01852,A0127,AL00056,Song_01852,Hindi,Rock,186.77,14.99
S01853,A0227,AL00126,Song_01853,English,Folk,247.66,13.54
S01854,A0080,AL00423,Song_01854,English,Hip-Hop,193.4,59.75
S01855,A0054,AL00578,Song_01855,Marathi,Devotional,145.11,54.71
S01856,A0426,AL00853,Song_01856,Hindi,Classical,180.65,18.42
S01857,A0188,AL00431,Song_01857,Telugu,Rock,162.01,88.21
S01858,A0292,AL00023,Song_01858,English,Electronic,179.05,95.67
S01859,A0262,AL00391,Song_01859,Tamil,Rock,158.7,25.32
S01860,A0367,AL00527,Song_01860,Hindi,Hip-Hop,140.22,20.69
S01861,A0370,AL00652,Song_01861,English,Indie,159.14,21.39
S01862,A0148,AL00773,Song_01862,Hindi,Electronic,283.04,38.74
S01863,A0424,AL00297,Song_01863,Marathi,Folk,135.34,85.32
S01864,A0186,AL00732,Song_01864,English,Devotional,178.46,59.6
S01865,A0417,AL00758,Song_01865,Malayalam,Devotional,215.12,6.76
S01866,A0203,AL00932,Song_01866,English,Electronic,183.81,47.3
S01867,A0056,AL00626,Song_01867,Punjabi,Hip-Hop,213.17,9.03
S01868,A0380,AL00972,Song_01868,Hindi,Hip-Hop,127.82,40.62
S01869,A0016,AL00266,Song_01869,Marathi,Classical,236.74,40.35
S01870,A0386,AL00854,Song_01870,English,Devotional,221.43,64.84
S01871,A0022,AL00055,Song_01871,English,Devotional,242.57,54.95
S01872,A0104,AL00124,Song_01872,Hindi,Romantic,222.11,87.48
S01873,A0302,AL01037,Song_01873,Hindi,Electronic,198.82,1.63
S01874,A0470,AL00570,Song_01874,Hindi,Rock,183.03,77.4
S01875,A0204,AL00745,Song_01875,Gujarati,Folk,160.76,2.27
S01876,A0061,AL00724,Song_01876,English,Electronic,210.01,30.43
S01877,A0117,AL00834,Song_01877,Hindi,Lo-Fi,124.69,87.97
S01878,A0448,AL00295,Song_01878,Malayalam,Devotional,179.08,69.04
S01879,A0363,AL00214,Song_01879,Hindi,Indie,242.02,17.2
S01880,A0051,AL00052,Song_01880,English,Romantic,139.57,49.08
S01881,A0193,AL01037,Song_01881,Tamil,Rock,131.32,72.19
S01882,A0133,AL00269,Song_01882,Kannada,Folk,237.39,93.73
S01883,A0089,AL00690,Song_01883,Tamil,Rock,191.6,63.43
S01884,A0423,AL00546,Song_01884,English,Pop,264.33,2.47
S01885,A0309,AL00195,Song_01885,Gujarati,Hip-Hop,288.72,49.97
S01886,A0090,AL00497,Song_01886,Hindi,Indie,292.27,15.3
S01887,A0325,AL00100,Song_01887,Gujarati,Devotional,196.61,4.78
S01888,A0207,AL00212,Song_01888,Bengali,Lo-Fi,167.58,59.85
S01889,A0031,AL00168,Song_01889,Malayalam,Lo-Fi,229.55,77.69
S01890,A0225,AL00989,Song_01890,Hindi,Indie,233.07,3.61
S01891,A0093,AL00681,Song_01891,Hindi,Indie,232.02,78.36
S01892,A0123,AL01110,Song_01892,Marathi,Folk,177.92,70.64
S01893,A0439,AL00523,Song_01893,Punjabi,Pop,131.48,75.2
S01894,A0355,AL00242,Song_01894,Punjabi,Indie,157.8,24.47
S01895,A0067,AL00730,Song_01895,Malayalam,Classical,147.8,39.36
S01896,A0425,AL01115,Song_01896,Marathi,Electronic,142.3,11.98
S01897,A0287,AL00639,Song_01897,English,Folk,286.73,23.89
S01898,A0437,AL00022,Song_01898,English,Devotional,122.49,30.28
S01899,A0373,AL00365,Song_01899,Hindi,Devotional,228.33,31.94
S01900,A0170,AL01110,Song_01900,Hindi,Devotional,290.55,17.5
